Dot Point Measurements																					
																					
Generated: Friday 03 May 2024 07:30:54																					
																					
Filename	Frame	Time (mins)	Image row	Image col	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
109__01_L1231_MAH00450.MP4_0013610.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	109														46.5
109__01_L1231_MAH00450.MP4_0013610.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	109														15.5
109__01_L1231_MAH00450.MP4_0013610.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	109						Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
109__01_L1231_MAH00450.MP4_0013610.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	109						Relief	Flat		0			82003001		46.5
109__01_L1231_MAH00450.MP4_0013610.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	109														64.2
109__01_L1231_MAH00450.MP4_0013610.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	109														46.9
109__01_L1231_MAH00450.MP4_0013610.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	109						Relief	Low / moderate	Low (<1m)	1			82003003		46.9
109__01_L1231_MAH00450.MP4_0013610.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	109						Relief	Flat		0			82003001		64.2
109__01_L1231_MAH00450.MP4_0013610.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	109														100
109__01_L1231_MAH00450.MP4_0013610.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	109														89.9
109__01_L1231_MAH00450.MP4_0013610.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	109						Relief	Low / moderate	Low (<1m)	1			82003003		89.9
109__01_L1231_MAH00450.MP4_0013610.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	109						Relief	Flat		0			82003001		100
110__01_L1207_MAH00042.MP4_0039258.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	110														100
110__01_L1207_MAH00042.MP4_0039258.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	110														89.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	110						Relief	Low / moderate	Low (<1m)	1			82003003		89.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		100
110__01_L1207_MAH00042.MP4_0039258.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	110														64.2
110__01_L1207_MAH00042.MP4_0039258.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	110														46.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		46.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		64.2
110__01_L1207_MAH00042.MP4_0039258.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	110														46.5
110__01_L1207_MAH00042.MP4_0039258.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	110														15.5
110__01_L1207_MAH00042.MP4_0039258.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		15.5
110__01_L1207_MAH00042.MP4_0039258.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		46.5
110__01_L1207_MAH00042.MP4_0039258.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	110														64.2
110__01_L1207_MAH00042.MP4_0039258.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	110														46.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		46.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		64.2
110__01_L1207_MAH00042.MP4_0039258.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	110														100
110__01_L1207_MAH00042.MP4_0039258.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	110														89.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		89.9
110__01_L1207_MAH00042.MP4_0039258.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	110						Relief	Flat		0			82003001		100
111__01_L1207_MAH00043.MP4_0016018.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	111														100
111__01_L1207_MAH00043.MP4_0016018.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	111														89.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Low (<1m)	1			82003003		100
111__01_L1207_MAH00043.MP4_0016018.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	111														64.2
111__01_L1207_MAH00043.MP4_0016018.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	111														46.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	111						Relief	Flat		0			82003001		64.2
111__01_L1207_MAH00043.MP4_0016018.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	111														46.5
111__01_L1207_MAH00043.MP4_0016018.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	111														15.5
111__01_L1207_MAH00043.MP4_0016018.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
111__01_L1207_MAH00043.MP4_0016018.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	111						Relief	Flat		0			82003001		46.5
111__01_L1207_MAH00043.MP4_0016018.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	111														64.2
111__01_L1207_MAH00043.MP4_0016018.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	111														46.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	111						Relief	Flat		0			82003001		64.2
111__01_L1207_MAH00043.MP4_0016018.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	111														100
111__01_L1207_MAH00043.MP4_0016018.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	111														89.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	111						Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
111__01_L1207_MAH00043.MP4_0016018.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	111						Relief	Flat		0			82003001		100
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	112	1													100
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	112	1													89.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		89.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		100
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	112	1													64.2
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	112	1													46.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		46.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		64.2
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	112	1													46.5
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	112	1													15.5
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		15.5
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		46.5
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	112	1													64.2
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	112	1													46.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		46.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		64.2
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	112	1													100
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	112	1													89.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		89.9
112_1_01_L1231_MAH00451.MP4_0036161.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	112	1					Relief	Flat		0			82003001		100
113__01_L1207_MAH00043.MP4_0052911.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	113														100
113__01_L1207_MAH00043.MP4_0052911.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	113														89.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		89.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		100
113__01_L1207_MAH00043.MP4_0052911.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	113														64.2
113__01_L1207_MAH00043.MP4_0052911.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	113														46.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		46.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		64.2
113__01_L1207_MAH00043.MP4_0052911.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	113														46.5
113__01_L1207_MAH00043.MP4_0052911.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	113														15.5
113__01_L1207_MAH00043.MP4_0052911.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		15.5
113__01_L1207_MAH00043.MP4_0052911.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		46.5
113__01_L1207_MAH00043.MP4_0052911.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	113														64.2
113__01_L1207_MAH00043.MP4_0052911.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	113														46.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		46.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		64.2
113__01_L1207_MAH00043.MP4_0052911.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	113														100
113__01_L1207_MAH00043.MP4_0052911.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	113														89.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		89.9
113__01_L1207_MAH00043.MP4_0052911.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	113						Relief	Flat		0			82003001		100
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	114	1													100
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	114	1													89.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		89.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		100
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	114	1													64.2
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	114	1													46.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		46.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		64.2
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	114	1													46.5
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	114	1													15.5
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		15.5
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		46.5
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	114	1													64.2
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	114	1													46.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		46.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		64.2
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	114	1													100
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	114	1													89.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		89.9
114_1_01_L1231_MAH00451.MP4_0059922.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	114	1					Relief	Flat		0			82003001		100
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	115	1													100
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	115	1													89.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Low / moderate	Low (<1m)	1			82003003		89.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Flat		0			82003001		100
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	115	1													64.2
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	115	1													46.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Flat		0			82003001		64.2
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	115	1													46.5
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	115	1													15.5
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Low / moderate	Low (<1m)	1			82003003		15.5
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Flat		0			82003001		46.5
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	115	1													64.2
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	115	1													46.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Flat		0			82003001		64.2
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	115	1													100
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	115	1													89.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Low / moderate	Low (<1m)	1			82003003		89.9
115_1_01_L1231_MAH00452.MP4_0036019.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	115	1					Relief	Flat		0			82003001		100
116__01_L1207_MAH00044.MP4_0031559.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	116														100
116__01_L1207_MAH00044.MP4_0031559.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	116														89.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		89.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		100
116__01_L1207_MAH00044.MP4_0031559.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	116														64.2
116__01_L1207_MAH00044.MP4_0031559.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	116														46.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		46.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		64.2
116__01_L1207_MAH00044.MP4_0031559.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	116														46.5
116__01_L1207_MAH00044.MP4_0031559.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	116														15.5
116__01_L1207_MAH00044.MP4_0031559.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	116						Relief	Low / moderate	Low (<1m)	1			82003003		15.5
116__01_L1207_MAH00044.MP4_0031559.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		46.5
116__01_L1207_MAH00044.MP4_0031559.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	116														64.2
116__01_L1207_MAH00044.MP4_0031559.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	116														46.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	116						Relief	Low / moderate	Low (<1m)	1			82003003		46.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		64.2
116__01_L1207_MAH00044.MP4_0031559.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	116														100
116__01_L1207_MAH00044.MP4_0031559.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	116														89.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		89.9
116__01_L1207_MAH00044.MP4_0031559.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	116						Relief	Flat		0			82003001		100
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	11	1													100
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	11	1													89.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		100
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	11	1													64.2
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	11	1													46.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	11	1													46.5
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	11	1													15.5
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	11	1													64.2
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	11	1													46.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	11	1													100
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	11	1													89.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
11_1_01_L1207_MAH00029.MP4_0018163.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	11	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		100
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	15	1													100
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	15	1													89.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		89.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		100
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	15	1													64.2
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	15	1													46.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		941	578	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		64.2
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		139	960	2024_Albany_stereo-BRUVs	yes	15	1													46.5
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		406	960	2024_Albany_stereo-BRUVs	yes	15	1													15.5
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		674	960	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		15.5
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		941	960	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.5
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		139	1342	2024_Albany_stereo-BRUVs	yes	15	1													64.2
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		406	1342	2024_Albany_stereo-BRUVs	yes	15	1													46.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		674	1342	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		941	1342	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		64.2
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		139	1724	2024_Albany_stereo-BRUVs	yes	15	1													100
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		406	1724	2024_Albany_stereo-BRUVs	yes	15	1													89.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		674	1724	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		89.9
15_1_01_L1207_MAH00033.MP4_0071035.jpg	0		941	1724	2024_Albany_stereo-BRUVs	yes	15	1					Relief	Low / moderate	Low (<1m)	1			82003003		100
17_1_01_L1231_00428.MP4_0053873.jpg	0		139	196	2024_Albany_stereo-BRUVs	yes	17	1													100
17_1_01_L1231_00428.MP4_0053873.jpg	0		406	196	2024_Albany_stereo-BRUVs	yes	17	1													89.9
17_1_01_L1231_00428.MP4_0053873.jpg	0		674	196	2024_Albany_stereo-BRUVs	yes	17	1					Relief	Flat		0			82003001		89.9
17_1_01_L1231_00428.MP4_0053873.jpg	0		941	196	2024_Albany_stereo-BRUVs	yes	17	1					Relief	Low / moderate	Low (<1m)	1			82003003		100
17_1_01_L1231_00428.MP4_0053873.jpg	0		139	578	2024_Albany_stereo-BRUVs	yes	17	1													64.2
17_1_01_L1231_00428.MP4_0053873.jpg	0		406	578	2024_Albany_stereo-BRUVs	yes	17	1													46.9
17_1_01_L1231_00428.MP4_0053873.jpg	0		674	578	2024_Albany_stereo-BRUVs	yes	17	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.9
